SMILES,Title,Rationale1,Rationale2,Core1,Core2,SA,QED,Weight,LogP,TPSA,HBA,HBD,RotBond,Filtered,6Y9S_SP,4WHZ_SP,3D_best_gsk3b,3D_sim_gsk3b,3D_best_jnk3,3D_sim_jnk3,3D_sim_2D_gsk3b,3D_sim_2D_jnk3
COc1ccc(-c2cc3c(NC(C4CC4)c4ccccc4Cl)ncnc3o2)cc1,AIxFuse|_C38_A0S3_R1|_C10_A6S0_R0,COc1ccc(-c2cc3c(NCC4CC4)ncnc3o2)cc1,Clc1ccccc1,Nc1ncnc2occc12,Clc1ccccc1,2.9714608495834405,0.41868186728164575,405.88500000000005,6.115000000000005,60.18,5,1,6,True,-7.74747654007491,-5.61659694006664,50597852,0.6361696787148594,CHEMBL4799926,0.457410042691604,0.125,0.1717171717171717
COc1ccc(CC(=O)Nc2ccnc(NC(=O)CCO)c2)cc1,AIxFuse|_C2_A5S53_R0|_C7_A3S0_R17,COc1ccc(CC(N)=O)cc1,OCCC(=O)Nc1ccccn1,COc1ccccc1,Nc1ccccn1,2.002405880913095,0.7160794703152188,329.3560000000001,1.5922999999999998,100.55,5,3,7,True,-7.97591360654235,-6.6552872018802,CHEMBL4526183,0.5541153596889177,50659455,0.5589628521565695,0.2328767123287671,0.1839080459770115
O=C(Nc1cc(-c2ccc(Cl)cc2)ccn1)c1ccco1,AIxFuse|_C25_A4S0_R0|_C7_A3S0_R37,Clc1ccccc1,O=C(Nc1ccccn1)c1ccco1,Clc1ccccc1,Nc1ccccn1,1.9050504300160291,0.7862743535697895,298.72900000000004,4.247300000000003,55.13,3,1,3,True,-9.17235642202463,-7.15117655118151,CHEMBL1210175,0.7432455687489244,CHEMBL3393595,0.6219834968083451,0.12903225806451613,0.14705882352941177
O=C1NC(=O)C(c2nnc3ccccn23)=C1c1cn(-c2ccnc(Nc3ccccn3)c2)c2ccccc12,AIxFuse|_C10_A4S0_R3|_C7_A3S0_R43,O=C1NC(=O)C(c2nnc3ccccn23)=C1c1c[nH]c2ccccc12,c1ccc(Nc2ccccn2)nc1,c1ccc2[nH]ccc2c1,Nc1ccccn1,2.9763450328208876,0.3473651389486862,498.5060000000002,3.774000000000002,119.1,9,2,5,True,-9.3723302011913,-8.67415757123557,CHEMBL559472,0.6083571498965211,CHEMBL380625,0.597210391822828,0.2696629213483146,0.1927710843373494
CCNC(=O)c1n[nH]cc1NC(c1cc(Cl)cc(Cl)c1)c1cccc2c1ccn2-c1ccnc(NC)n1,AIxFuse|_C47_A4S32_R1|_C8_A5S46_R4,CCNC(=O)c1n[nH]cc1NCc1cc(Cl)cc(Cl)c1,CNc1nccc(-n2ccc3ccccc32)n1,NC(=O)c1cc[nH]n1,Nc1ncccn1,3.658941234697255,0.21050631060567576,535.4390000000002,5.443300000000003,112.55000000000001,7,4,8,True,-7.96775506858878,-6.58967013156982,CHEMBL4100916,0.4945393693852387,696042,0.527049686700203,0.12037037037037036,0.15254237288135594
Oc1ccc(NC2CCCCC2)cc1,AIxFuse|_C13_A4S0_R0|_C27_A0S0_R0,Oc1ccccc1,NC1CCCCC1,Oc1ccccc1,NC1CCCCC1,1.687265576311276,0.7037633630794126,191.27399999999997,3.136800000000002,32.26,2,2,2,True,-6.81353319614626,-6.34392002900542,CHEMBL99037,0.6245954692556634,51111218,0.6111961513229827,0.08771929824561403,0.05660377358490566
COc1ccc(-n2cc(NC(=O)Nc3ccccc3Cl)cn2)c(C2=C(c3c(C)n(C)c4ccccc34)C(=O)NC2=O)c1,AIxFuse|_C2_A5S0_R13|_C26_A6S0_R0,COc1cccc(C2=C(c3c(C)n(C)c4ccccc34)C(=O)NC2=O)c1,O=C(Nc1cn[nH]c1)Nc1ccccc1Cl,COc1ccccc1,O=C(Nc1cn[nH]c1)Nc1ccccc1Cl,2.843497370173628,0.22767682913132822,581.0320000000003,5.545620000000005,119.28,7,3,6,True,-6.13839704354585,-6.75246667164544,CHEMBL2386090,0.46480356419603075,CHEMBL3356001,0.41841246828561074,0.21818181818181817,0.14049586776859505
Cn1cc(C2=C(c3cccnc3)C(c3csc(NC(=O)CN4C(=O)CCc5ncccc54)c3-c3nc[nH]n3)NC2=O)c2ccccc21,AIxFuse|_C14_A3S48_R0|_C16_A10S24_R0,Cn1cc(C2=C(c3cccnc3)CNC2=O)c2ccccc21,O=C(CN1C(=O)CCc2ncccc21)Nc1sccc1-c1nc[nH]n1,Cn1ccc2ccccc21,O=C1CCc2ncccc2N1,4.118646713179152,0.23204974518020985,641.7170000000002,4.514700000000002,150.79,9,3,7,True,-8.16750497475299,-7.98295477236751,13955,0.4462104603820858,CHEMBL3355993,0.41358802127064087,0.15748031496062992,0.1590909090909091
COc1ccc(On2c(N)nc3cnc(NC4CCC(N)CC4)nc32)cc1C1=C(c2coc3ncccc23)C(=O)NC1=O,AIxFuse|_C0_A3S100_R1|_C22_A7S0_R6,COc1ccc(O)cc1C1=C(c2coc3ncccc23)C(=O)NC1=O,NC1CCC(Nc2ncc3nc(N)[nH]c3n2)CC1,O=C1C=CC(=O)N1,Nc1ncc2nc[nH]c2n1,3.551071905188638,0.20525020709362937,581.5930000000004,2.6494,198.32999999999996,13,4,7,True,-8.54353719444834,-7.00252174409142,CHEMBL319265,0.5158494093651738,CHEMBL3394107,0.3876742591605089,0.20430107526881722,0.125
Brc1csc(-c2ccnc(Nc3cccc(-c4ccccc4)c3)n2)c1-c1ncn[nH]1,AIxFuse|_C11_A5S0_R7|_C20_A4S0_R0,c1ccc(-c2cccc(Nc3ncccn3)c2)cc1,Brc1cscc1-c1ncn[nH]1,Nc1ncccn1,Brc1cscc1-c1ncn[nH]1,2.714377057803013,0.31821909390701897,475.3750000000001,6.163300000000004,79.38,6,2,5,True,-7.86130499202743,-8.9425785889409,13958,0.5903254372371043,CHEMBL507249,0.5864332603938731,0.325,0.23684210526315788
CSc1nc(C2=C(Nc3ccc(O)c(Cl)c3)C(=O)NC2=O)c(-c2ccnc(NC3CCOCC3)c2)n1C,AIxFuse|_C0_A3S0_R12|_C7_A3S8_R2,Oc1ccc(NC2=CC(=O)NC2=O)cc1Cl,CSc1ncc(-c2ccnc(NC3CCOCC3)c2)n1C,O=C1C=CC(=O)N1,Nc1ccccn1,3.2161921094548616,0.2014320768451712,541.0330000000004,3.6335000000000024,130.4,10,4,7,True,-7.2284866315958,-6.41812758378428,CHEMBL4093559,0.5084940973221999,CHEMBL3355993,0.39618029029793733,0.16363636363636364,0.104
Oc1ccc(NC2=C(n3cc(NC(=O)Nc4ccccc4Cl)c[nH]3)C(=O)NC2=O)cc1,AIxFuse|_C13_A4S66_R0|_C26_A5S0_R0,Oc1ccc(NC2=CC(=O)NC2=O)cc1,O=C(Nc1cn[nH]c1)Nc1ccccc1Cl,Oc1ccccc1,O=C(Nc1cn[nH]c1)Nc1ccccc1Cl,,,,,,,,,,,,,,,,,
CCS(=O)(c1ccc(-c2c(C(N)=O)oc3ccc(-c4ccc(C)o4)cc23)cc1)c1ccccc1Nc1ccc2[nH]ncc2c1,AIxFuse|_C19_A6S85_R42|_C11_A0S2_R0,CCS(=O)c1ccc(-c2c(C(N)=O)oc3ccc(-c4ccc(C)o4)cc23)cc1,c1ccc(Nc2ccc3[nH]ncc3c2)cc1,c1ccc2occc2c1,c1ccc2[nH]ncc2c1,3.653714352234651,0.13127849067226513,602.7160000000001,7.841620000000006,127.15000000000002,6,4,8,True,,,,,,,,
NC(N)(=O)NC1CCC(c2cnc(-c3ccnc(NC(=O)C4CC4)c3)cn2)CC1,AIxFuse|_C5_A5S200_R0|_C27_A4S0_R2,O=C(Nc1cc(-c2cnccn2)ccn1)C1CC1,NC(N)(=O)NC1CCCCC1,O=C(Nc1ccccn1)C1CC1,NC1CCCCC1,,,,,,,,,,,,,,,,,
CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCOCCOCCNc1cc(-c2nocc2-c2c(C)n[nH]c2C)ccn1,AIxFuse|_C5_A5S234_R0|_C7_A0S0_R20,CCOCCOCCOc1nc(-c2ccnc(NC(=O)C3CC3)c2)sc1C(=O)NC,Cc1n[nH]c(C)c1-c1conc1-c1ccnc(N)c1,O=C(Nc1ccccn1)C1CC1,Nc1ccccn1,3.583745933724451,0.10033491645653309,687.7830000000001,4.494240000000003,191.3,13,4,17,True,-7.37790403317866,-7.62742621216506,CHEMBL4796602,0.39098436062557496,CHEMBL3220477,0.3800707301851467,0.452991452991453,0.2
COc1cc(-n2cnc3cc(-c4ccco4)ccc32)ccc1O,AIxFuse|_C22_A4S0_R1|_C4_A4S0_R4,c1cc(-c2ccc3[nH]cnc3c2)oc1,COc1ccccc1O,c1ccc2[nH]cnc2c1,COc1ccccc1,2.2573060186684373,0.6212519538614162,306.321,3.999700000000002,60.42,5,1,3,True,-7.84436418845134,-8.78105114724787,51243428,0.6373714652956298,CHEMBL440566,0.6579954093343534,0.08860759493670886,0.13333333333333333
COC1CCC(NC(=O)c2n[nH]cc2NC(c2ncc3cccc(-c4ccc(C)nc4)c3n2)c2ccc(-c3ccccc3)o2)CC1,AIxFuse|_C48_A5S62_R0|_C30_A5S0_R0,COC1CCC(NC(=O)c2n[nH]cc2NCc2ccc(-c3ccccc3)o2)CC1,Cc1ccc(-c2cccc3cncnc23)cn1,COC1CCCCC1,c1ccc2ncncc2c1,3.8019869346371564,0.16101373888646725,613.7220000000002,6.872220000000006,130.85,8,3,9,True,-7.82613468122654,-8.2565505361895,13960,0.4362695113342223,50383517,0.5030645921735031,0.17391304347826086,0.15254237288135594
Cc1cccc2c(C3=C(c4nnc5ccccn45)C(n4cc(NC(=O)Nc5ccccc5Cl)c[nH]4)NC3=O)cn(C)c12,AIxFuse|_C55_A4S20_R0|_C26_A5S0_R0,Cc1cccc2c(C3=C(c4nnc5ccccn45)CNC3=O)cn(C)c12,O=C(Nc1cn[nH]c1)Nc1ccccc1Cl,c1ccn2cnnc2c1,O=C(Nc1cn[nH]c1)Nc1ccccc1Cl,,,,,,,,,,,,,,,,,
COc1ccc2[nH]nc(C(=O)NCC3CCN(Nc4cc(-c5c[nH]nc5)ccn4)CC3)c2c1,AIxFuse|_C60_A16S0_R0|_C7_A0S0_R27,COc1ccc2[nH]nc(C(=O)NCC3CCNCC3)c2c1,Nc1cc(-c2c[nH]nc2)ccn1,COc1ccc2[nH]nc(C(=O)NCC3CCNCC3)c2c1,Nc1ccccn1,2.9337281191491122,0.34410098165193914,446.5150000000002,2.825500000000001,123.85,7,4,7,True,-8.15913115941512,-7.45170934603537,CHEMBL3735986,0.5746415242584955,50291813,0.4486281929990539,0.3434343434343434,0.14545454545454545
Cc1ncn(-c2ccc(Nc3cc(-c4ccc(-c5c[nH]c(=O)c6cc(-c7ccncc7)sc56)cc4)ccn3)cc2)n1,AIxFuse|_C42_A4S10_R0|_C7_A3S0_R3,O=c1[nH]cc(-c2ccccc2)c2sc(-c3ccncc3)cc12,Cc1ncn(-c2ccc(Nc3ccccn3)cc2)n1,O=c1[nH]ccc2sc(-c3ccncc3)cc12,Nc1ccccn1,2.9497850873163713,0.22964281662187497,553.6510000000001,7.0133200000000055,101.38,8,2,6,True,-7.91272533291526,-9.27326617700736,CHEMBL4777312,0.49463638381297625,CHEMBL400863,0.4947003095394429,0.1889763779527559,0.14583333333333334
Oc1ccc(C(=O)NCCc2ccc(NCNc3ccccc3)cc2)c2nc(-c3ccc(F)cc3Cl)[nH]c12,AIxFuse|_C8_A0S1_R8|_C0_A0S0_R0,CNc1ccc(CCNC(=O)c2ccc(O)c3[nH]c(-c4ccc(F)cc4Cl)nc23)cc1,Nc1ccccc1,Nc1ccccc1,Nc1ccccc1,2.635686176677032,0.1466789372432257,530.0030000000002,6.182000000000004,102.07,5,5,9,False,-7.72220996003461,-10.000386870408,50397446,0.5759189640768588,CHEMBL1784088,0.48604110120201627,0.24705882352941178,0.15463917525773196
Cc1ccc(-c2ccnc(Nc3ccc4c(cnn4-c4cccc(C(=O)NCCO)c4)c3)n2)s1,AIxFuse|_C11_A0S0_R23|_C11_A0S0_R24,Cc1ccc(-c2ccnc(N)n2)s1,OCCNC(=O)c1cccc(-n2ncc3ccccc32)c1,Nc1ncccn1,c1ccc2[nH]ncc2c1,2.583925148367072,0.3272588489992607,470.5580000000002,4.318120000000003,104.96000000000001,8,3,7,True,-8.65373657168201,-9.33589761730143,CHEMBL516640,0.5791222065633179,188571,0.5670338394363401,0.1559633027522936,0.3448275862068966
COc1cc(C2=C(Nc3cccc(C(O)c4[nH]c(SC)nc4-c4ccc(F)cc4)c3)C(=O)NC2=O)cc(OC)c1OC,AIxFuse|_C0_A2S92_R1|_C3_A4S74_R0,COc1cc(C2=C(Nc3cccc(CO)c3)C(=O)NC2=O)cc(OC)c1OC,CSc1nc(-c2ccc(F)cc2)c[nH]1,O=C1C=CC(=O)N1,Fc1ccccc1,3.491621060553287,0.1552918817570859,590.6330000000002,4.5248000000000035,134.79999999999998,9,4,10,True,-8.01506785676351,-8.43839773316905,CHEMBL260680,0.48765934363981556,CHEMBL3099970,0.4512386328002509,0.12962962962962962,0.16
CSc1nc(-c2cc(=O)n(C)c(SCc3cn(-c4ccc(Br)cc4)nn3)n2)c(-c2ccnc(NC(=O)C3CCCN(C(C)=O)C3)c2)n1C,AIxFuse|_C1_A4S0_R16|_C7_A3S8_R11,Cn1c(SCc2cn(-c3ccc(Br)cc3)nn2)nccc1=O,CSc1ncc(-c2ccnc(NC(=O)C3CCCN(C(C)=O)C3)c2)n1C,Cn1cnccc1=O,Nc1ccccn1,3.7998460879291898,0.16491075558522772,749.7209999999995,4.797200000000004,145.72,13,1,9,True,-8.72731468319301,-8.67264671225097,CHEMBL2386091,0.43253856942496494,CHEMBL3220502,0.41588085615925763,0.12213740458015267,0.14754098360655737
Nc1cc(-c2ccnc(NC(=O)C3CC3)c2)ncc1C(F)(F)F,AIxFuse|_C5_A5S0_R0|_C31_A7S0_R1,O=C(Nc1ccccn1)C1CC1,Nc1ccncc1C(F)(F)F,O=C(Nc1ccccn1)C1CC1,FC(F)(F)c1cccnc1,2.4842188938529546,0.9096911452557666,322.28999999999996,3.0931000000000015,80.89999999999999,4,2,3,True,-9.28155657942373,-8.15691146760927,CHEMBL3410095,0.8611998580049698,CHEMBL3393595,0.6744584696898863,0.4576271186440678,0.13333333333333333
O=C(Nc1c[nH]n(-c2csc(C(=O)NCC3CCN(C(C=Cc4cnc5[nH]ccc5c4)NCc4ccncc4)C3)c2)c1)Nc1ccccc1Cl,AIxFuse|_C9_A0S3_R2|_C26_A5S73_R0,C(C=Cc1cnc2[nH]ccc2c1)NCc1ccncc1,O=C(Nc1c[nH]n(-c2csc(C(=O)NCC3CCNC3)c2)c1)Nc1ccccc1Cl,c1cnc2[nH]ccc2c1,O=C(Nc1cn[nH]c1)Nc1ccccc1Cl,,,,,,,,,,,,,,,,,
NC(=O)c1cc(-c2ccc3c(C(N)=O)n[nH]c3c2)cs1,AIxFuse|_C35_A1S0_R3|_C12_A5S0_R2,NC(=O)c1n[nH]c2ccccc12,NC(=O)c1cccs1,c1ccc2[nH]ncc2c1,NC(=O)c1cccs1,2.566665520666163,0.6770140287787776,286.316,1.4891999999999996,114.86000000000001,4,3,3,True,-8.47394679549273,-8.20692994377798,CHEMBL1938959,0.6453445747800586,CHEMBL234838,0.6506329113924051,0.11290322580645161,0.125
Nc1n[nH]c2cc(-n3cc(NC(=O)Nc4ccccc4Cl)c[nH]3)ccc12,AIxFuse|_C35_A1S0_R9|_C26_A5S0_R0,Nc1n[nH]c2ccccc12,O=C(Nc1cn[nH]c1)Nc1ccccc1Cl,c1ccc2[nH]ncc2c1,O=C(Nc1cn[nH]c1)Nc1ccccc1Cl,,,,,,,,,,,,,,,,,
CNC(=O)c1cc(-n2ncc3cc(N(C)CCn4cc(-c5ccn6c(-c7ccc(C(N)=O)cc7)cnc6c5)cn4)c(F)cc32)cs1,AIxFuse|_C23_A6S31_R0|_C9_A2S0_R0,CNCCn1cc(-c2ccn3c(-c4ccc(C(N)=O)cc4)cnc3c2)cn1,CNC(=O)c1cc(-n2ncc3ccc(F)cc32)cs1,NC(=O)c1ccccc1,Fc1ccc2cn[nH]c2c1,3.4175919522958855,0.23039896773122712,633.7130000000002,4.999200000000004,128.37,10,2,9,True,-7.54033895107742,-9.87066569747761,CHEMBL4787336,0.4958533695727926,51195164,0.5266723116003387,0.15384615384615385,0.1015625
N#Cc1csc(C2=C(c3cn(-c4ccccc4)c4ccccc34)C(=O)NC2=O)c1-c1nccs1,AIxFuse|_C0_A3S0_R65|_C21_A4S0_R2,O=C1C=C(c2cn(-c3ccccc3)c3ccccc23)C(=O)N1,N#Cc1cscc1-c1nccs1,O=C1C=CC(=O)N1,N#Cc1ccsc1,3.016878994520919,0.3572977501260927,478.5580000000002,5.254380000000004,87.78,7,1,4,True,-7.47021643626792,-6.846528477349,CHEMBL489043,0.5562021439509954,784823,0.5218075747754422,0.2,0.11504424778761062
Fc1ccccc1-c1nc2ccccc2[nH]1,AIxFuse|_C22_A5S0_R0|_C3_A6S0_R0,c1ccc2[nH]cnc2c1,Fc1ccccc1,c1ccc2[nH]cnc2c1,Fc1ccccc1,1.707352076002996,0.6578214754098403,212.22700000000003,3.3690000000000015,28.68,1,1,1,True,-8.22160711725397,-7.26742716605165,29987,0.7569272358639333,51237972,0.6142496602601437,0.47368421052631576,0.22916666666666666
C[S+]([O-])c1ccc(-c2coc3ccc(-c4nnc(S(N)(=O)c5ccc(CCNc6nccc(-c7cc[nH]n7)n6)cc5)s4)cc23)cc1,AIxFuse|_C54_A6S4_R0|_C8_A0S24_R10,C[S+]([O-])c1ccc(-c2coc3ccc(-c4nncs4)cc23)cc1,NS(=O)c1ccc(CCNc2nccc(-c3cc[nH]n3)n2)cc1,C[S+]([O-])c1ccccc1,Nc1ncccn1,4.643950210565208,0.10851489868871797,668.8300000000002,5.498800000000003,171.56,10,4,10,False,,,,,,,,
Cn1c(-c2ccc(Nc3nccc(-c4cc(F)cc(N5CCOCC5)c4)n3)cc2)nc(-c2ccncc2F)cc1=O,AIxFuse|_C1_A2S0_R1|_C0_A4S0_R7,Cn1cnc(-c2ccncc2F)cc1=O,Fc1cc(-c2ccnc(Nc3ccccc3)n2)cc(N2CCOCC2)c1,Cn1cnccc1=O,Nc1ccccc1,2.873719949245885,0.319623525647298,553.5730000000003,4.8247000000000035,98.06,9,1,6,True,-6.93655753074521,-11.0304247006955,CHEMBL4569508,0.5075268817204301,CHEMBL2144409,0.6559455982356184,0.1440677966101695,0.449438202247191
CN1CCN(c2nc(-n3cc(NC(=O)Nc4ccccc4Cl)c[nH]3)cc(=O)n2C)CC1,AIxFuse|_C1_A4S0_R15|_C26_A5S0_R0,CN1CCN(c2nccc(=O)n2C)CC1,O=C(Nc1cn[nH]c1)Nc1ccccc1Cl,Cn1cnccc1=O,O=C(Nc1cn[nH]c1)Nc1ccccc1Cl,,,,,,,,,,,,,,,,,
CCCCNc1n[nH]c2nc(-c3cccc(F)c3Nc3cc4cn[nH]c4cc3F)ccc12,AIxFuse|_C37_A1S0_R2|_C9_A2S4_R8,CCCCNc1n[nH]c2ncccc12,Fc1cc2[nH]ncc2cc1Nc1ccccc1F,c1cnc2[nH]ncc2c1,Fc1ccc2cn[nH]c2c1,2.9474054148525113,0.2458121012389591,433.46600000000007,5.735000000000003,94.31,5,4,7,True,-7.43743424007189,-7.2372727338338,CHEMBL2024372,0.5567641060503059,CHEMBL3220488,0.5496545768566494,0.11578947368421053,0.14285714285714285
Cc1cc(Nc2n[nH]c3ncc(F)cc23)nc(-c2ccccc2)c1-c1ccc(Nc2cc(-c3nn(C)cc3-c3ccc(F)cc3)ccn2)cc1,AIxFuse|_C44_A0S12_R0|_C3_A4S36_R0,Cc1cc(Nc2n[nH]c3ncc(F)cc23)nc(-c2ccccc2)c1,Cn1cc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)n1,Nc1n[nH]c2ncc(F)cc12,Fc1ccccc1,3.1711501088131833,0.14896776548864002,661.7200000000003,9.223219999999998,109.23,8,3,8,True,-5.77457880406268,-8.54422512611087,CHEMBL4761372,0.3438437555150303,784826,0.45806261075014765,0.18604651162790697,0.1794871794871795
COc1ccc(CC(=O)Nc2cc(C3CCC(OC(=O)NCC(CO)C(C#N)c4nc5ccccc5s4)C3)[nH]n2)cc1,AIxFuse|_C20_A7S2_R7|_C17_A2S0_R0,COc1ccc(CC(=O)Nc2cc(C3CCC(OC(=O)NCCCO)C3)[nH]n2)cc1,N#CCc1nc2ccccc2s1,Nc1cc(C2CCCC2)[nH]n1,N#CCc1nc2ccccc2s1,4.204032658755731,0.1992336241766384,588.69,4.487380000000003,162.25,9,4,11,True,-8.68151975343125,-9.43642339324896,CHEMBL3736462,0.515729882733522,CHEMBL4876387,0.41604948319361923,0.308411214953271,0.1487603305785124
NCC1CCN(C2N(Cc3ccccn3)N=C(c3ccnc(NC4CCOCC4)c3)N2c2cc(N)c3ccccc3c2)CC1,AIxFuse|_C50_A5S0_R1|_C13_A0S16_R1,NCC1CCNCC1,Nc1cc(N2CN(Cc3ccccn3)N=C2c2ccnc(NC3CCOCC3)c2)cc2ccccc12,NCC1CCNCC1,c1ccc2ccccc2c1,3.8586011598171037,0.25543286780558994,591.7640000000002,4.441200000000002,121.16,10,3,8,True,-8.65366236504222,-6.66897653492629,50721048,0.4545669105499174,50383517,0.4400061335582305,0.08870967741935484,0.18421052631578946
Cc1ccc(NC(=O)c2ccccc2C(Nc2n[nH]c3ncccc23)C2CC2)cn1,AIxFuse|_C37_A6S14_R0|_C2_A8S0_R5,C1CC1CNc1n[nH]c2ncccc12,Cc1ccc(NC(=O)c2ccccc2)cn1,c1cnc2[nH]ncc2c1,NC(=O)c1ccccc1,3.079251904718557,0.44511620932986196,398.4700000000002,4.476820000000002,95.59,5,3,6,True,-6.98716704104149,-8.00594927153638,CHEMBL3943813,0.5988765333027628,784808,0.6214830846337851,0.2261904761904762,0.1368421052631579
CCCCc1c(-c2ccc(OC)cc2-n2ncc3c(NN=Cc4ccc(Cc5ccccc5C)cc4)ncnc32)[nH]c2nccnc12,AIxFuse|_C2_A6S36_R63|_C6_A2S0_R0,CCCCc1c(-c2ccc(OC)cc2-n2ncc3c(NN=Cc4ccc(C)cc4)ncnc32)[nH]c2nccnc12,Cc1ccccc1,COc1ccccc1,Cc1ccccc1,3.172102632079877,0.11374445426740436,621.7489999999999,7.450220000000007,118.78999999999999,9,2,11,False,-6.98139649428699,-9.1131504853558,CHEMBL2386093,0.40192777447679406,CHEMBL2376929,0.4752614791187597,0.0851063829787234,0.11363636363636363
CC(=O)Nc1cc(C2CCC(OC(=O)NC(=O)c3ccccc3Nc3cc(N)ncc3C(F)(F)F)C2)[nH]n1,AIxFuse|_C20_A7S6_R12|_C31_A5S1_R23,CC(=O)Nc1cc(C2CCC(OC(N)=O)C2)[nH]n1,Nc1cc(Nc2ccccc2C=O)c(C(F)(F)F)cn1,Nc1cc(C2CCCC2)[nH]n1,FC(F)(F)c1cccnc1,3.749461913189519,0.31401859080321065,531.4950000000001,4.310400000000001,164.12,8,5,6,True,-7.10043321239695,-8.25107887441123,CHEMBL5088103,0.4963001204611943,CHEMBL4082278,0.5617762378043221,0.1415929203539823,0.1834862385321101
Cc1ccc(-c2cn(C)c3ccccc23)cc1N1CCOCC1,AIxFuse|_C14_A3S0_R0|_C6_A4S0_R1,Cn1ccc2ccccc21,Cc1ccccc1N1CCOCC1,Cn1ccc2ccccc21,Cc1ccccc1,2.081573527279229,0.7120542631401119,306.40900000000016,3.990320000000003,17.4,3,0,2,True,-8.1533343891014,-8.16477385237885,CHEMBL402367,0.6419553728714034,CHEMBL1288216,0.5914179104477613,0.08235294117647059,0.08860759493670886
O=S(=O)(c1ccc(-c2coc3ccc(-c4nnc(S)o4)cc23)cc1)c1cccc(F)c1,AIxFuse|_C19_A6S84_R7|_C3_A3S0_R0,O=S(=O)c1ccc(-c2coc3ccc(-c4nnc(S)o4)cc23)cc1,Fc1ccccc1,c1ccc2occc2c1,Fc1ccccc1,2.635496097725129,0.3670593211094477,452.4880000000001,5.410400000000004,86.2,7,1,4,True,-7.73248973057781,-7.40705558234805,CHEMBL578628,0.6456340075087804,CHEMBL250409,0.5644074931593348,0.3880597014925373,0.18181818181818182
CNC(=O)c1ccccc1Nc1cc(Oc2ccc(Oc3ccccc3C3=C(c4cccc5ccccc45)C(=O)NC3=O)cc2)ncc1F,AIxFuse|_C0_A3S62_R20|_C2_A8S44_R18,Oc1ccccc1C1=C(c2cccc3ccccc23)C(=O)NC1=O,CNC(=O)c1ccccc1Nc1cc(Oc2ccccc2)ncc1F,O=C1C=CC(=O)N1,NC(=O)c1ccccc1,2.911229631656724,0.13777526828865316,650.6660000000002,7.628900000000007,118.64999999999999,7,3,9,True,-8.5627833085153,-10.0134754289932,CHEMBL5088103,0.45989855179004635,CHEMBL3356008,0.49067461693129033,0.14545454545454545,0.1565217391304348
CNC(=O)c1ccccc1Nc1cc(Nc2ccc(-n3nc(C)nc3C)cc2)ncc1C(F)(F)c1c(N)ccc(F)c1F,AIxFuse|_C45_A5S0_R4|_C33_A9S34_R0,Nc1ccc(F)c(F)c1,CNC(=O)c1ccccc1Nc1cc(Nc2ccc(-n3nc(C)nc3C)cc2)ncc1C(F)F,Fc1ccccc1F,CNC(=O)c1ccccc1,3.1515865453871488,0.12675369633870598,590.5850000000003,6.126440000000004,122.78,8,4,8,True,-7.5193478479699,-7.85821887394766,14683,0.460390355912744,CHEMBL1923204,0.6004240022121854,0.1651376146788991,0.2727272727272727
Cc1cccc(-c2cc(NS(=O)=O)ccc2C)c1,AIxFuse|_C4_A6S0_R4|_C6_A3S0_R0,Cc1ccc(NS(=O)=O)cc1,Cc1ccccc1,Cc1ccccc1,Cc1ccccc1,2.6524505029149914,0.8344810752176097,261.346,2.9087400000000008,46.17,2,2,3,True,-7.06990794719562,-9.27111202630361,CHEMBL1801633,0.6820892824868968,CHEMBL220227,0.5548640681297086,0.09375,0.1
CNC(=O)CN1CCC(Nc2nccc(C(CCNC(=O)c3n[nH]c4ccc(-c5ccccc5F)cc34)c3nc4ccccc4s3)n2)CC1,AIxFuse|_C35_A6S4_R3|_C8_A5S5_R17,CNC(=O)c1n[nH]c2ccc(-c3ccccc3F)cc12,CNC(=O)CN1CCC(Nc2nccc(C(C)c3nc4ccccc4s3)n2)CC1,c1ccc2[nH]ncc2c1,Nc1ncccn1,3.6052803186653044,0.14409504603427908,677.81,5.343000000000004,140.82000000000002,9,4,11,True,-9.70132094592141,-9.0499864844101,CHEMBL3736396,0.4716937174807797,CHEMBL1092764,0.49416920448637003,0.39805825242718446,0.1732283464566929
Cc1nc(-c2ccnc(Nc3ccccc3)c2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,AIxFuse|_C5_A5S92_R0|_C7_A3S0_R1,Cc1ncc(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,c1ccc(Nc2ccccn2)cc1,O=C(Nc1ccccn1)C1CC1,Nc1ccccn1,2.5111252420639367,0.41865716287552124,410.48100000000017,4.934220000000003,95.59,5,3,6,True,-8.69419455388315,-7.193991583184,CHEMBL3894571,0.5479608111187059,784812,0.5981073993843347,0.11956521739130435,0.1797752808988764
