SMILES,Title,Rationale,6Y9S_SP,4WHZ_SP,Weight,LogP,SA,QED,TPSA,HBA,HBD,RotBond,Filtered,3D_best_gsk3b,3D_sim_gsk3b,3D_best_jnk3,3D_sim_jnk3,3D_sim_2D_gsk3b,3D_sim_2D_jnk3
CNc1ccc(Nc2nccc(-c3cccc(OC)c3)n2)cc1,RationaleRL_1266,c1cc(-c2ccnc(Nc3ccc([NH2:2])cc3)n2)cc([OH:1])c1,-8.84133740860291,-9.03003034431431,306.369,3.9375000000000018,1.9350150887028814,0.7474994835904379,59.07000000000001,5,2,5,True,13884,0.7237056333441876,CHEMBL3100083,0.6546822742474916,0.3448275862068966,0.1917808219178082
Cc1cc(Br)cc2[nH]cc(-c3ccnc(NC4CCN(C5C=C=N5)CC4)n3)c12,RationaleRL_1267,Brc1cc2[nH]cc(-c3ccnc(NC4CCN([CH2:3][NH2:1])CC4)n3)c2[cH:2]c1,-7.83396331678264,-7.42132858417964,437.3450000000003,4.1377200000000025,3.829293521564927,0.6440710049556424,69.2,5,2,4,True,50234920,0.6225393700787402,CHEMBL4851793,0.5971127016862793,0.15384615384615385,0.1
CCN1CCC(Nc2nccc(-c3c[nH]c4cc(C(=O)CO)cc(O)c34)n2)CC1,RationaleRL_1268,Oc1c[cH:2]cc2[nH]cc(-c3ccnc(NC4CCN([CH3:1])CC4)n3)c12,-8.65051369613511,-9.1147890995958,395.46300000000025,2.4017,2.789287164338649,0.47392490713734614,114.37,7,4,6,True,13918,0.6650783699059561,CHEMBL4851793,0.6008015545299976,0.20212765957446807,0.15463917525773196
CC1C=NC1N1CCC(Nc2nccc(-c3c[nH]c4ncccc34)n2)CC1,RationaleRL_1269,c1cnc2[nH]cc(-c3ccnc(NC4CCN([CH2:1][NH2:2])CC4)n3)c2c1,-9.4233631510289,-8.88386594068304,361.45300000000015,2.942800000000001,3.765096352988323,0.7465593211179357,82.08999999999999,6,2,4,True,CHEMBL3093050,0.6166309587573647,CHEMBL2425655,0.7819392426134,0.13095238095238096,0.2857142857142857
CC(C)c1cc2[nH]cc(-c3ccnc(NC4CCN(C)CC4)n3)c2cc1Br,RationaleRL_1270,Brc1cc2c(-c3ccnc(NC4CC[NH:1]CC4)n3)c[nH]c2c[cH:2]1,-8.19045118863587,-7.29136675231508,428.37800000000016,5.016900000000004,2.7005717160837754,0.6130926655032303,56.84,4,2,4,True,13918,0.608154296875,695949,0.4872948054868451,0.23255813953488372,0.09183673469387756
Cc1cc(O)c2c(-c3ccnc(NC4CCN(C5=CO5)CC4)n3)c[nH]c2c1,RationaleRL_1271,Oc1c[cH:1]cc2[nH]cc(-c3ccnc(NC4CCN([CH3:2])CC4)n3)c12,-7.83958484136735,-7.8528050665929,363.4210000000001,3.3443200000000015,2.921859097932696,0.6586697661810318,89.6,6,3,4,True,CHEMBL1082237,0.6365694876875176,CHEMBL4851793,0.6089335708831765,0.1566265060240964,0.125
C=NCOc1cccc(-c2ccnc(Nc3ccc(SC)cc3)n2)c1,RationaleRL_1272,c1cc(-c2ccnc(Nc3ccc([SH:2])cc3)n2)cc([OH:1])c1,-8.65561240186898,-9.180083939772,350.44700000000006,4.6460000000000035,2.57595028780994,0.49651484793022455,59.400000000000006,6,1,7,True,13894,0.7156418869577917,CHEMBL205672,0.668785591312409,0.28378378378378377,0.25862068965517243
Cc1cc2[nH]cc(-c3ccnc(NC4CCN(C5N=CO5)CC4)n3)c2cc1Br,RationaleRL_1273,Brc1cc2c(-c3ccnc(NC4CCN([CH2:1][NH2:3])CC4)n3)c[nH]c2c[cH:2]1,-7.9891146504698,-7.72888020037074,441.33300000000014,3.914220000000002,3.5504200172914233,0.6420939562776427,78.43,6,2,4,True,CHEMBL3938724,0.6203066521791621,CHEMBL4551217,0.608529446900012,0.14736842105263157,0.15053763440860216
NC1=NC(N2CCC(Nc3nccc(-c4c[nH]c5ncccc45)n3)CC2)C1,RationaleRL_1274,c1cnc2[nH]cc(-c3ccnc(NC4CCN([CH2:1][NH2:2])CC4)n3)c2c1,-9.34649645367316,-9.08305718421669,362.4410000000002,1.9831999999999992,3.4206835605081096,0.6549035932732272,108.10999999999999,7,3,4,True,CHEMBL2391121,0.6226346433770015,CHEMBL2425655,0.7530071077091307,0.08421052631578947,0.25609756097560976
C1=CC2=CC(N3CCC(Nc4nccc(-c5c[nH]c6ncccc56)n4)CC3)N2C1,RationaleRL_1275,c1cnc2[nH]cc(-c3ccnc(NC4CCN([CH2:1][NH2:2])CC4)n3)c2c1,-8.83680360692858,-9.14441765789011,385.4750000000002,2.991600000000001,3.6765791330241395,0.7193612908217165,72.97,6,2,4,True,13891,0.7749209404647326,CHEMBL2425655,0.7187784275503574,0.23255813953488372,0.24705882352941178
C=C=C[SH](CC)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,RationaleRL_1276,c1ccc(-c2ccnc(Nc3ccc([SH:1])cc3)n2)cc1,,,347.487,5.565800000000004,3.56669550836049,0.45232367327737905,37.81,3,2,6,True,,,,,,
C=C1CCOC1N1CCC(Nc2nccc(-c3c[nH]c4ncccc34)n2)CC1,RationaleRL_1277,c1cnc2[nH]cc(-c3ccnc(NC4CCN([CH2:2][OH:1])CC4)n3)c2c1,-8.74173596920573,-9.02503296329738,376.46400000000017,3.198800000000001,3.473050003904543,0.6810141449743009,78.96,6,2,4,True,CHEMBL524059,0.6511221609998656,CHEMBL2425655,0.7216155768977766,0.24096385542168675,0.25
C=CC(=O)N1CCC(Nc2nccc(-c3c[nH]c4c(C)ccc(O)c34)n2)CC1,RationaleRL_1278,O=[CH:1]N1CCC(Nc2nccc(-c3c[nH]c4c3c(O)cc[cH:2]4)n2)CC1,-7.76729710338121,-8.45580594385662,377.4480000000002,3.2278200000000012,2.8296740831242015,0.6070604113297118,94.14,5,3,4,False,CHEMBL1824333,0.5596433952787544,CHEMBL245533,0.6632754342431761,0.10416666666666667,0.4024390243902439
Cc1cc2c(-c3ccnc(NC4CCN(C5C=CO5)CC4)n3)c[nH]c2cc1Br,RationaleRL_1279,Brc1cc2[nH]cc(-c3ccnc(NC4CCN([CH2:2][OH:1])CC4)n3)c2c[cH:3]1,-7.70178547942072,-7.93237783298307,440.34500000000014,4.442120000000003,3.478450786522192,0.628130183883806,66.07,5,2,4,True,13892,0.7006544502617801,CHEMBL4551217,0.6118053076282279,0.21428571428571427,0.125
C=COc1cccc(-c2ccnc(Nc3ccc(NC(C)C)cc3)n2)c1,RationaleRL_1280,c1cc(-c2ccnc(Nc3ccc([NH2:1])cc3)n2)cc([OH:2])c1,-8.12377086034627,-8.40622763279923,346.4340000000001,5.229800000000004,2.3706707202328907,0.5737063436139909,59.07,5,2,7,True,CHEMBL569046,0.6760823653643083,CHEMBL3100083,0.6457416515661403,0.41935483870967744,0.1686746987951807
C=CN(c1ccc(-c2ccnc(Nc3ccccc3)n2)cc1)C(C)O,RationaleRL_1281,c1ccc(Nc2nccc(-c3ccc([NH2:1])cc3)n2)cc1,-8.4500103942428,-8.24861076751829,332.40700000000004,4.175400000000004,2.9182985378652315,0.6633024561911773,61.28,5,2,6,True,CHEMBL182283,0.6258355129322871,CHEMBL197698,0.6135042283298098,0.14285714285714285,0.16666666666666666
C=C=Cc1ccc(O)c2c(-c3ccnc(NC4CCN(C(C)=O)CC4)n3)c[nH]c12,RationaleRL_1282,O=[CH:2]N1CCC(Nc2nccc(-c3c[nH]c4c3c(O)cc[cH:1]4)n2)CC1,-8.60773912963658,-7.51241493043561,389.4590000000001,3.551400000000002,3.159553336720484,0.5934328967093397,94.14000000000001,5,3,4,True,CHEMBL2064531,0.5860246623605403,CHEMBL3220502,0.5130980731760122,0.07368421052631578,0.1485148514851485
CCc1cc2[nH]cc(-c3ccnc(NC4CCN(C(C)O)CC4)n3)c2cc1Br,RationaleRL_1283,Brc1cc2c(-c3ccnc(NC4CCN([CH3:1])CC4)n3)c[nH]c2c[cH:2]1,-8.31079877735699,-7.53679666986607,444.3770000000002,4.164400000000002,3.2483835001974066,0.5510229366322428,77.07000000000001,5,3,5,True,1216168,0.5750377888145108,CHEMBL1822309,0.4720222176506892,0.19387755102040816,0.12149532710280374
Cc1cc2[nH]cc(-c3ccnc(NC4CCN(C5C=C=N5)CC4)n3)c2cc1Br,RationaleRL_1284,Brc1cc2c(-c3ccnc(NC4CCN([CH2:1][NH2:3])CC4)n3)c[nH]c2c[cH:2]1,-7.94034668262778,-8.18531123496055,437.34500000000014,4.1377200000000025,3.7892200172914237,0.6440710049556427,69.2,5,2,4,True,CHEMBL3099840,0.58288307758807,CHEMBL4851793,0.5923058311154126,0.1485148514851485,0.10101010101010101
OCCc1cc2c(-c3ccnc(NC4CCN(C5=CO5)CC4)n3)c[nH]c2cc1Br,RationaleRL_1285,Brc1cc2[nH]cc(-c3ccnc(NC4CCN([CH2:2][OH:3])CC4)n3)c2c[cH:1]1,-8.71845627074383,-8.5482145923155,456.3440000000001,3.627600000000002,2.9927506358069405,0.5252119344239837,89.6,6,3,6,True,CHEMBL3933780,0.5806918029140251,CHEMBL4851793,0.5973403618066371,0.16494845360824742,0.10784313725490197
C=COc1cc(NC)cc(-c2ccnc(Nc3ccccc3)n2)c1,RationaleRL_1286,c1ccc(Nc2nccc(-c3cc([OH:1])cc([NH2:2])c3)n2)cc1,-8.45710396523102,-7.12100559145845,318.38,4.451200000000003,2.431714782011996,0.657522528863781,59.07,5,2,6,True,CHEMBL253272,0.719444882510645,CHEMBL482708,0.5854207711792851,0.36923076923076925,0.18666666666666668
Cc1cc2[nH]cc(-c3ccnc(NC4CCN(CO)CC4)n3)c2cc1Br,RationaleRL_1287,Brc1cc2c(-c3ccnc(NC4CCN([CH2:3][OH:2])CC4)n3)c[nH]c2c[cH:1]1,-8.39250499497162,-7.81644623764917,416.3230000000001,3.5219200000000015,2.721375335617507,0.6069108646054205,77.07000000000001,5,3,4,True,CHEMBL333829,0.6055678418108494,50659451,0.4982814059208338,0.13186813186813187,0.17525773195876287
C1=NCC=C1N1CCC(Nc2nccc(-c3c[nH]c4ncccc34)n2)CC1,RationaleRL_1288,c1cnc2[nH]cc(-c3ccnc(NC4CC[NH:1]CC4)n3)c2c1,-8.87706858710867,-7.73939371769952,359.4370000000001,2.8645000000000014,3.112968696880758,0.7484742698777248,82.08999999999999,6,2,4,True,CHEMBL495545,0.7174453605549012,CHEMBL245533,0.6222829462178612,0.31645569620253167,0.3253012048192771
Cc1cc(Br)cc2[nH]cc(-c3ccnc(NC4CCN(C5N=CO5)CC4)n3)c12,RationaleRL_1289,Brc1cc2[nH]cc(-c3ccnc(NC4CCN([CH2:3][NH2:2])CC4)n3)c2[cH:1]c1,-7.83889903348068,-6.46833648826446,441.3330000000003,3.914220000000002,3.5904935215649267,0.6420939562776424,78.43,6,2,4,True,13913,0.6269521410579345,CHEMBL571626,0.6305899143672693,0.1956521739130435,0.1797752808988764
OC1=CC1Oc1cc(F)cc(-c2ccnc(Nc3ccccc3)n2)c1,RationaleRL_1290,Fc1cc(-c2ccnc(Nc3ccccc3)n2)cc([OH:1])c1,-9.88395584950741,-9.48911952497121,335.338,4.229200000000002,2.920121614788309,0.7302479334793456,67.27000000000001,5,2,5,True,CHEMBL256518,0.6752886836027714,CHEMBL203792,0.7053879013366404,0.26153846153846155,0.19117647058823528
Cc1cc2[nH]cc(-c3ccnc(NC4CCN(C5C=CO5)CC4)n3)c2cc1Br,RationaleRL_1291,Brc1cc2c(-c3ccnc(NC4CCN([CH3:1])CC4)n3)c[nH]c2c[cH:2]1,-7.99984542302067,-7.27605108845575,440.34500000000014,4.442120000000003,3.4847653164367216,0.628130183883806,66.07000000000001,5,2,4,True,CHEMBL4641082,0.626534407935524,CHEMBL1822309,0.523239512563356,0.1956521739130435,0.10185185185185185
C=C1C[SH](c2cccc(Nc3nccc(-c4ccccc4)n3)c2)O1,RationaleRL_1292,c1ccc(-c2ccnc(Nc3cccc([SH:1])c3)n2)cc1,,,335.432,4.706200000000003,3.5648938968873987,0.6781763686382752,47.040000000000006,4,2,4,True,,,,,,
OC1=CC(N2CCC(Nc3nccc(-c4c[nH]c5ncccc45)n3)CC2)O1,RationaleRL_1293,c1cnc2[nH]cc(-c3ccnc(NC4CCN([CH2:2][OH:1])CC4)n3)c2c1,-9.52540586545751,-9.22951562232312,364.40900000000016,2.6519000000000004,3.434445585824567,0.6543640778661753,99.19000000000001,7,3,4,True,CHEMBL524059,0.6321697467488021,222130,0.6330944142362828,0.2625,0.08421052631578947
C=CC=CS(=O)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,RationaleRL_1294,c1ccc(-c2ccnc(Nc3ccc([SH:1])cc3)n2)cc1,-8.71032328256159,-8.17707761306755,347.44300000000004,4.694500000000003,3.0728088908683926,0.6570731543628069,54.88,4,1,6,True,CHEMBL578628,0.6559925591283551,CHEMBL1771656,0.5739716790289953,0.075,0.29850746268656714
CC(O)Oc1cccc(-c2ccnc(Nc3ccccc3)n2)c1,RationaleRL_1295,c1ccc(Nc2nccc(-c3cccc([OH:1])c3)n2)cc1,-8.96545733453183,-9.30663439652934,307.353,3.604300000000001,2.4833271148461193,0.7049029764488093,67.27000000000001,5,2,5,False,CHEMBL4446123,0.6792897548711503,CHEMBL507249,0.6908299564760618,0.2328767123287671,0.26865671641791045
C=C(CC1CO1)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,RationaleRL_1296,c1ccc(-c2ccnc(Nc3ccc([CH3:1])cc3)n2)cc1,-9.0672091423538,-6.91163654095987,329.403,4.689300000000004,2.750041767580722,0.6666333654031997,50.34,4,1,6,False,CHEMBL404242,0.705327868852459,CHEMBL4464624,0.5837301587301587,0.2631578947368421,0.10843373493975904
CC=C(C)Oc1cc(F)cc(-c2ccnc(Nc3ccccc3)n2)c1,RationaleRL_1297,Fc1cc(-c2ccnc(Nc3ccccc3)n2)cc([OH:1])c1,-9.17500372790758,-9.27432536139474,335.382,5.328800000000004,2.429451236176643,0.6403194762235315,47.04,4,1,5,True,50230999,0.7468553459119497,CHEMBL203792,0.7484294290101913,0.4,0.19402985074626866
Cc1cc2c(-c3ccnc(NC4CCN(C5C=CN5)CC4)n3)c[nH]c2cc1Br,RationaleRL_1298,Brc1cc2[nH]cc(-c3ccnc(NC4CCN([CH2:3][NH2:1])CC4)n3)c2c[cH:2]1,-8.23459309761049,-8.03734085083478,439.36100000000016,4.015120000000002,3.501773863445269,0.5732969867469012,68.87,5,3,4,True,CHEMBL461261,0.579150114361382,CHEMBL571626,0.5957867783985102,0.1,0.18181818181818182
C1=CSc2cc(Nc3nccc(-c4ccccc4)n3)ccc2C1,RationaleRL_1299,c1ccc(-c2ccnc(Nc3ccc([CH3:2])c([SH:1])c3)n2)cc1,-8.79392438414659,-7.68859479503115,317.4170000000001,5.049100000000004,2.569319706084203,0.7333773294336277,37.81,4,1,3,True,CHEMBL569046,0.6482066785763364,CHEMBL4754904,0.645051721475992,0.3870967741935484,0.19117647058823528
CCCS(=O)c1ccc(Nc2nccc(-c3cccc(OC)c3)n2)cc1,RationaleRL_1300,c1cc(-c2ccnc(Nc3ccc([SH:2])cc3)n2)cc([OH:1])c1,-8.96578532700719,-9.3978769997926,367.4740000000001,4.413400000000003,2.767831021921481,0.6698652237329084,64.11,5,1,7,True,CHEMBL569046,0.6951574490605981,CHEMBL3100083,0.6273441459706031,0.42857142857142855,0.17073170731707318
C=C1OCC1Oc1cc(NC)cc(-c2ccnc(Nc3ccccc3)n2)c1,RationaleRL_1301,c1ccc(Nc2nccc(-c3cc([OH:1])cc([NH2:2])c3)n2)cc1,-8.70527420680601,-10.2872971983845,360.41700000000003,4.220200000000002,3.184944904227682,0.6859389256039272,68.30000000000001,6,2,6,True,13884,0.6716656959813628,CHEMBL507249,0.7056762438682551,0.3333333333333333,0.23076923076923078
CCN1CCC(Nc2nccc(-c3c[nH]c4cc(C)cc(O)c34)n2)CC1,RationaleRL_1302,Oc1c[cH:1]cc2[nH]cc(-c3ccnc(NC4CCN([CH2:2][CH3:3])CC4)n3)c12,-8.48007156234628,-7.81733592355545,351.4540000000002,3.535120000000002,2.6039617971559696,0.6701670781676017,77.07000000000001,5,3,4,True,CHEMBL255948,0.672980341512412,695949,0.5061567605967322,0.23076923076923078,0.10309278350515463
C=C(CC)N1CCC(Nc2nccc(-c3c[nH]c4cc(OC)cc(O)c34)n2)CC1,RationaleRL_1303,Oc1c[cH:1]cc2[nH]cc(-c3ccnc(NC4CCN([CH2:3][CH3:2])CC4)n3)c12,-7.87266040039232,-6.35824310480748,393.4910000000002,4.139100000000003,2.9200082023367955,0.5835304843843304,86.30000000000001,6,3,6,True,13914,0.609126747103094,CHEMBL248983,0.544080604534005,0.2926829268292683,0.10204081632653061
CC1=CC(N2CCC(Nc3nccc(-c4c[nH]c5ncccc45)n3)CC2)O1,RationaleRL_1304,c1cnc2[nH]cc(-c3ccnc(NC4CCN([CH3:1])CC4)n3)c2c1,-9.29655867143482,-8.812789791497,362.4370000000002,3.1563000000000008,3.3845328302257345,0.7422151251107931,78.96000000000001,6,2,4,True,CHEMBL2391120,0.6130336544178856,CHEMBL2425655,0.7386194785897608,0.09375,0.2716049382716049
COc1cccc(-c2ccnc(Nc3ccc(C=C4C=C4)cc3)n2)c1,RationaleRL_1305,c1cc(-c2ccnc(Nc3ccc([CH3:1])cc3)n2)cc([OH:2])c1,-8.31880373891077,-8.87278831045061,327.387,4.849000000000004,2.1813785280628384,0.7275599113176862,47.04,4,1,5,True,CHEMBL255735,0.6994695700725851,CHEMBL3100083,0.6468620366653286,0.25333333333333335,0.17721518987341772
C=CC(=O)N1CCC(Nc2nccc(-c3c[nH]c4c(F)ccc(O)c34)n2)CC1,RationaleRL_1306,O=[CH:2]N1CCC(Nc2nccc(-c3c[nH]c4c3c(O)cc[cH:1]4)n2)CC1,-8.64986113581718,-8.30164340786979,381.4110000000002,3.0585000000000004,2.8613852369703547,0.6040841615442085,94.14,5,3,4,False,CHEMBL259744,0.691811822795227,CHEMBL245533,0.6843904291682492,0.11956521739130435,0.36904761904761907
C=C1C=C(c2ccc(Nc3nccc(-c4ccccc4)n3)cc2)C1,RationaleRL_1307,c1ccc(-c2ccnc(Nc3ccc([CH3:1])cc3)n2)cc1,-8.42722163553469,-8.54717934718863,311.38800000000003,5.230500000000004,2.2683539028911177,0.7165741144072073,37.81,3,1,4,True,CHEMBL255735,0.672177080414682,CHEMBL1771656,0.7130434782608696,0.23943661971830985,0.3225806451612903
C=CC(C=O)Oc1cccc(-c2ccnc(Nc3ccccc3)n2)c1,RationaleRL_1308,c1ccc(Nc2nccc(-c3cccc([OH:1])c3)n2)cc1,-9.4603943794936,-9.86875494461281,331.375,4.0195000000000025,2.928979596874715,0.5231502041896565,64.11,5,1,7,False,CHEMBL256518,0.6626978146194423,CHEMBL203792,0.7067699836867862,0.265625,0.19402985074626866
C1=C(N2CCC(Nc3nccc(-c4c[nH]c5ncccc45)n3)CC2)CC1,RationaleRL_1309,c1cnc2[nH]cc(-c3ccnc(NC4CCN([CH2:1][CH3:2])CC4)n3)c2c1,-8.77283057785377,-9.01902724603461,346.4380000000002,3.573900000000002,2.755903615337788,0.7556241945786911,69.73,5,2,4,True,13891,0.7967384973791497,CHEMBL2425655,0.7083108472746897,0.24050632911392406,0.2564102564102564
Cc1cc2[nH]cc(-c3ccnc(NC4CCN(C5C=C=N5)CC4)n3)c2cc1Br,RationaleRL_1310,Brc1cc2c(-c3ccnc(NC4CCN([CH2:1][NH2:3])CC4)n3)c[nH]c2c[cH:2]1,-8.00001162903979,-7.97529191727951,437.34500000000014,4.1377200000000025,3.7892200172914237,0.6440710049556427,69.2,5,2,4,True,1216154,0.5907572383073496,222130,0.626770538243626,0.1919191919191919,0.0707070707070707
C=CNc1ccc(Nc2nccc(-c3cccc(OC)c3)n2)cc1,RationaleRL_1311,c1cc(-c2ccnc(Nc3ccc([NH2:1])cc3)n2)cc([OH:2])c1,-8.67468807118182,-8.7432605114667,318.38,4.451200000000003,2.193105990803204,0.7028865751508616,59.07000000000001,5,2,6,True,CHEMBL256518,0.6657403118727806,CHEMBL2425655,0.6537523706312652,0.21212121212121213,0.16049382716049382
CCCc1cc(O)c2c(-c3ccnc(NC4CCN(C(C)=O)CC4)n3)c[nH]c2c1,RationaleRL_1312,O=[CH:1]N1CCC(Nc2nccc(-c3c[nH]c4c[cH:2]cc(O)c34)n2)CC1,-7.71794897680764,-9.28705097432621,393.49100000000016,3.7058000000000018,2.6946228455249326,0.6143532062710528,94.14000000000001,5,3,5,True,CHEMBL4161007,0.5336660794676062,CHEMBL4851793,0.6191520467836258,0.11403508771929824,0.14432989690721648
CC[SH]1OCCc2ccc(Nc3nccc(-c4ccccc4)n3)cc21,RationaleRL_1313,c1ccc(-c2ccnc(Nc3ccc([CH3:2])c([SH:1])c3)n2)cc1,,,351.4750000000001,4.754900000000004,3.5809466147883082,0.6657346523371255,47.04,4,2,4,True,,,,,,
Cc1cc(O)c2c(-c3ccnc(NC4CCN(C5C=C5)CC4)n3)c[nH]c2c1,RationaleRL_1314,Oc1c[cH:2]cc2[nH]cc(-c3ccnc(NC4CCN([CH3:1])CC4)n3)c12,-7.30749663267175,-7.19820510864363,361.4490000000001,3.4536200000000017,2.9655809914238205,0.6205952166232328,77.07000000000001,5,3,4,True,CHEMBL401654,0.5131767559819165,CHEMBL3394094,0.4199175388518871,0.12745098039215685,0.15217391304347827
Cc1cc2c(-c3ccnc(NC4CCN(C5OC6=C5C6)CC4)n3)c[nH]c2cc1Br,RationaleRL_1315,Brc1cc2[nH]cc(-c3ccnc(NC4CCN([CH2:1][OH:3])CC4)n3)c2c[cH:2]1,-7.62465217558944,-8.16017823728233,452.35600000000017,4.5862200000000035,3.6599797571464663,0.6066375871241036,66.07,5,2,4,True,CHEMBL4452731,0.5802273005010388,222130,0.6249419953596287,0.12631578947368421,0.07920792079207921
C=C(N)Nc1cc(OC)cc(-c2ccnc(Nc3ccccc3)n2)c1,RationaleRL_1316,c1ccc(Nc2nccc(-c3cc([NH2:1])cc([OH:2])c3)n2)cc1,-8.50302970721084,-7.27528259018567,333.39500000000004,3.7376000000000023,2.3137300823304887,0.6370884640404069,85.09,6,3,6,True,13884,0.7198067632850241,CHEMBL1761573,0.5797979797979798,0.3709677419354839,0.2535211267605634
C=CS(=O)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,RationaleRL_1317,c1ccc(-c2ccnc(Nc3ccc([SH:1])cc3)n2)cc1,-8.71588390271613,-8.74567946207992,321.40500000000003,4.138300000000003,2.8579523731698853,0.7671804893073704,54.88,4,1,5,True,CHEMBL578861,0.6661199945332787,CHEMBL1771656,0.6365240405822673,0.0641025641025641,0.31746031746031744
C=COc1cc(-c2ccnc(Nc3ccccc3)n2)cc(N2CCOC2)c1,RationaleRL_1318,c1ccc(Nc2nccc(-c3cc([OH:1])cc([NH2:2])c3)n2)cc1,-8.63967717521147,-7.58497357075961,360.4170000000002,4.2036000000000024,2.691034615684176,0.6648887613166,59.510000000000005,6,1,6,True,50230999,0.7084402430790007,CHEMBL1923216,0.5991654393716249,0.33783783783783783,0.1724137931034483
Cc1cc(Br)cc2[nH]cc(-c3ccnc(NC4CCN(C5CCC=N5)CC4)n3)c12,RationaleRL_1319,Brc1cc2[nH]cc(-c3ccnc(NC4CCN([CH2:3][NH2:1])CC4)n3)c2[cH:2]c1,-7.56695453840563,-7.47374909731723,453.3880000000004,4.762820000000003,3.6880369517166027,0.5977508423463652,69.2,5,2,4,True,CHEMBL597754,0.5996203037569944,CHEMBL245533,0.6091288229842446,0.18269230769230768,0.2967032967032967
CC1=COC(N2CCC(Nc3nccc(-c4c[nH]c5cc(Br)cc(C)c45)n3)CC2)C1,RationaleRL_1320,Brc1cc2[nH]cc(-c3ccnc(NC4CCN([CH2:1][OH:2])CC4)n3)c2[cH:3]c1,-7.56735942260959,-7.0025403469068,468.3990000000002,5.222320000000004,3.6594805519334113,0.5496889685590608,66.07,5,2,4,True,13913,0.5932544378698225,CHEMBL245533,0.6319131739983835,0.20652173913043478,0.3
C=CCC(=O)Nc1ccc(Nc2nccc(-c3ccccc3)n2)cc1,RationaleRL_1321,c1ccc(-c2ccnc(Nc3ccc([NH2:1])cc3)n2)cc1,-7.80926031873538,-7.02627423502952,330.391,4.401800000000002,2.0491970739005616,0.6573656237805747,66.91,4,2,6,True,CHEMBL402932,0.6541737649063033,CHEMBL3220501,0.6193280685316558,0.29850746268656714,0.30303030303030304
O=S1C=CCSc2cc(Nc3nccc(-c4ccccc4)n3)ccc21,RationaleRL_1322,c1ccc(-c2ccnc(Nc3ccc([SH:1])c([SH:2])c3)n2)cc1,-8.44422454461274,-8.49924851007321,365.48300000000006,4.614200000000003,3.4985638705055644,0.7341978058311485,54.88,5,1,3,True,CHEMBL255735,0.6361353423209093,CHEMBL3100083,0.5812578616352202,0.21518987341772153,0.1728395061728395
COc1cccc(-c2ccnc(Nc3ccc(C4=CCC4)cc3)n2)c1,RationaleRL_1323,c1cc(-c2ccnc(Nc3ccc([CH3:1])cc3)n2)cc([OH:2])c1,-8.63479166326938,-8.96744486576164,329.4030000000001,5.073000000000004,2.103570730381069,0.709449192008418,47.04,4,1,5,True,CHEMBL569998,0.6919060052219321,CHEMBL3100083,0.7042292326766773,0.3333333333333333,0.19480519480519481
COc1cccc(-c2ccnc(Nc3ccc(SC4C=C4C4C=N4)cc3)n2)c1,RationaleRL_1324,c1cc(-c2ccnc(Nc3ccc([SH:1])cc3)n2)cc([OH:2])c1,-8.73132343271981,-9.02786067362364,386.4800000000001,4.749500000000004,3.571134910484635,0.5939743542745001,59.4,6,1,7,True,50922237,0.6115333574616962,CHEMBL3100083,0.5542736048975747,0.3333333333333333,0.21686746987951808
Cc1cc2[nH]cc(-c3ccnc(NC4CCN(C5C6CN65)CC4)n3)c2cc1Br,RationaleRL_1325,Brc1cc2c(-c3ccnc(NC4CCN([CH2:3][NH2:2])CC4)n3)c[nH]c2c[cH:1]1,-8.57879605066067,-7.85794919395753,439.36100000000016,3.596020000000002,3.874483771971466,0.6089029015915493,59.85,5,2,4,False,51109194,0.6269423228864893,CHEMBL4851793,0.6148938780517728,0.15730337078651685,0.12371134020618557
C=C(NC1C=C1F)N1CCC(Nc2nccc(-c3c[nH]c4ncccc34)n2)CC1,RationaleRL_1326,c1cnc2[nH]cc(-c3ccnc(NC4CCN([CH2:2][NH2:1])CC4)n3)c2c1,-9.41843402352334,-8.59232702433468,391.4540000000002,3.1926000000000014,3.5624130473856397,0.5987539952652632,81.76,6,3,6,True,CHEMBL2391120,0.6158179101046097,CHEMBL246543,0.6932735426008969,0.0891089108910891,0.37349397590361444
CC1=C[SH](c2cccc(Nc3nccc(-c4ccccc4)n3)c2)CO1,RationaleRL_1327,c1ccc(-c2ccnc(Nc3cccc([SH:1])c3)n2)cc1,-9.31393077969293,-8.50127042410569,349.45900000000006,5.096300000000004,3.6630374671791603,0.6436902529881972,47.040000000000006,4,2,4,True,13908,0.6427926184023744,CHEMBL204757,0.5757114416207987,0.3291139240506329,0.28169014084507044
COc1cccc(-c2ccnc(Nc3ccc(C4C=CO4)cc3)n2)c1,RationaleRL_1328,c1cc(-c2ccnc(Nc3ccc([CH3:1])cc3)n2)cc([OH:2])c1,-8.8426734403556,-9.02390404213353,331.37500000000006,4.480800000000003,2.7876426105733465,0.7467904859715225,56.269999999999996,5,1,5,True,CHEMBL569046,0.7179129464285714,CHEMBL3100083,0.6752415952089288,0.4126984126984127,0.20253164556962025
